,Unnamed: 0,ratings,reviews,Whistleblower,sentiment
87,87,5,"This blackhead remover had really good instructions, your not supposed to use it everyday but once a week. Even though I’m a guy, I get a lot of blackheads every week due to the oil that get stuck inside my holes on my face and nose. This gadget sucks all the oil and blackhead in my face. My face feel so clean now and to follow up, I use serum and cream to close my holes on my face. I noticed the holes got smaller after I use this machine. It’s very power and strong. To me this gadget also helped me save some time instead of trying to squeeze all the blackheads with my nails previously. Overall, this machine was a great investment toward my face.",0,1
88,88,1,"As you can see, I have bad skin. I’m embarrassed about it so I didn’t want to post these pictures but I think it’s important that you see. Those brown bruises appeared after quickly going over those areas on the lowest setting. I’m humiliated and angry. I bought this to boost my self-esteem but now I look even worse. Just please be careful",0,0
89,89,1,"This product did not work for me. Let me start by saying that the first day I took it out of the package, charged it, and came back later to try it out...it would turn on, but not start sucking. I tried for at least 20 minutes by pressing the power button, then + button. NOTHING WOULD HAPPEN. I decided then and there I would return it. The next day, I came home from work and decided I would give it another go. I press power then + and it magically started working. I run upstairs, shower and wash my face, allowing the steam to open my pores, then I laid on the bed with a hot towel over my face to allow them to open even more. I turn the vacuum on, pressed onto my face, and slowly move it around. ZERO THINGS HAPPENED. Nothing came out of my pores. Returning and actually going to invest in an exfoliation tool.",0,0
90,90,5,"I absolutely hate the blackheads on my nose. I usually use the strips which don't work as well as I would like. There's always a section that gets missed for whatever reason. I was a little nervous to try this as I didn't want to get bruised or red irritated skin, I have sensitive skin. I used the larger head at first on the lowest section which worked well. I had to switch to the oblong head to get the sides of my nose easier which also worked really well. It worked so well I forgot about the time limit and kept at it until I felt like all were gone. I applied essential oils before bed to my nose to help the healing in case there was any bruising or redness. It was slightly red the next day but nothing anyone else would notice. This has become a permanent fixture in my beauty tools now. No more buying strips and wasting money and adding to the landfills. This was also all charged to and ready to go upon opening.",0,1
91,91,4,"Works good. The suction can be very powerful, so be sure not to leave it in one spot for too long or you'll be getting a hickey on your nose!!! My nose gets red after each use, but it definitely works and you can see the pores unclogging itself, so weirdly satisfying. I had been trying so many different exfoliators, tweezing tools to remove my white heads, and this is the easiest way of finally getting deep into those pores. My only issue is that after using it on the lowest suction level for 1 month, I dropped it on the bathroom floor and since then the suction hasn't been as powerful. I now have to put the suction at almost full power, it still works but not the same :(",0,1
92,92,5,"You will love this product! If your searching the reviews like I was looking to see if it was really powerful enough to suck to junk out of your pores then here is your answer... YES, IT IS! I bought this for personal use and I love it! You must use it correctly because of how well it works. If you leave it in one place for too long you will obviously leave marks because it pulls the blood to the surface of the skin like a hicky would. Always steam or use hot towels to open up your pores before use. My tip is steam, cleanse, steam again... use this machine to extract by going in grid lines from bottom to top. Grip the bottom of the skin and drag in an upwards motion. You want to keep it moving and leave it slightly longer (a few seconds) in trouble areas like the nose and chin. It will take a couple of times of doing this to clear out all of your pores if you wear face makeup daily... you want to cleanse daily make sure you’re removing all of your make up and do some exfoliation as well to remove the dead skin and allow the dirt and oils to be sucked out of the pores. Rinse with cool water to close the pores. 100% worth the purchase!",0,1
93,93,4,"I bought this for blackheads, but mostly for its help in reducing wrinkles (as advertised). I used it on my nose at a low level, not much happened except for it getting stuck to my skin. Yes, it can leave ""hickies"" if you leave it on a spot too long. I watched some YouTube videos for guidance, and I learned that my blackheads are only noticeable to me. There are people out there that truly need this product; I am not one of them. As for the wrinkles, it was annoying to use for me (I'm lazy that way). So I returned it. But if you have greasy skin and blackheads, this product should work for you.",0,1
94,94,2,"I have horrible skin and lots of blackheads on my nose, cheeks, and forehead. This device was worth a shot, but does not remove hardly anything even on the strongest setting, which can leave small hickeys. It left my skin feeling a bit smoother, but that was the only perk for me.",0,0
95,95,5,"I've been trying to get a bit clearer skin since I keep breaking out. My husband, on the other hand, always gets blackheads. So I saw this device and figured it would be great for both of us to use it. The blackhead remover vacuum is super easy to use. Just turn it on and adjust the suction to how high or low you want it based on your needs. There are several head attachments for various cleaning options. These are easy to change. Basically you just pull them off to switch them. In between uses, I do recommend cleaning them, especially if you are sharing your device with another person, to prevent spreading any bacteria. The suction is powerful and works very well. I find it doesn't hurt at all. If there is any discomfort then you may have too much suction. Lowering the suction strength will fix that issue. Very happy with the results so far!",0,1
96,96,5,"Used it for the first time, and i see a major difference. I washed my face with regular face wash ( no face scrubs before or after suction) and applied a warm/hot towel on my nose (main focus) for 3 minutes, allowing my pores to open. I then dried my face and hands and proceeded to use the blackhead vacuum. I held my nose with one hand and vacuumed with the other so i can have more control. I vacuumed from bottom to top. I also did my chin area. I will attach pictures of my nose before and after (forgot to take before and after of my chin) overall great product. I suggest not using the highest suction, but the one before that!",0,1
97,97,5,"I’ve used facial scrubs, strips, and tools to try and clean my pores, and none of them were ever very effective. I could always see there was more to remove, or (in the case of the tools) was rather painful. I purchased this on a whim and the reviews, and I can’t express how pleased I am with this product. Be sure to read the instructions - there is a learning curve, as I’ve found out the hard way hahah (luckily, I received and tried it on a weekend - but I stayed too long around my nose which led to light bruising). Be sure to keep the vacuum moving across your face. The suction strength is more powerful than you anticipate so I would definitely suggest not starting at the highest setting. I use it immediately after I shower. I would post pictures of how effective this is, but would rather not and let you see how much it can clear for yourself.",0,1
98,98,5,"So where to start, I absolutely love this blackhead remover. I tried when my face was dry at first which was silly on my part def try when you get out of the shower and your pores are open and you won't be let down! So much gunk came out I'm shocked I just now started using this! Left my skin nice and soft with a noticeable difference in the amount of blackheads I had. It's super easy to clean as well, I preferred using a q-tip I was able to remove any excess super easily as I went along. The suction is powerful too so don't start off too strong at first. I LOVE it. Super happy with my purchase.",0,1
99,99,5,I loved how easy this product was to use and how effective it was. It cleaned my pores out like nothing else. Did not irritate my sensitive skin. Easy to clean and I only used it on my face it was amazing.,0,1
100,100,5,"This little vacuum does work. It does clear out your blackheads. It's kinda gross when you see what you take out of your skin. I won't post photos because its gross. Anyway, I was going to give it 3 stars, but it does work, so I'll chalk it up to my sensitive skin. Make sure your face is washed and moisturize before using it. If you have sensitive skin your skin will just dry out and flake. At least thats what happened to me and I do have sensitive skin. Use soap like Shea Moisture's African Black Soap, moisturize, then use this. You skin will be a bit red, but it will go away and you will have a smooth clean face. You can also use it after using an at home microdermabrasion machine. The point being, clean your face, try to get everything you can out of your pores and use this for those stubborn blocked pores.",0,1
101,101,5,"It's a good thing I watched some YouTube videos before using this thing, it really has the power to leave red marks if you aren't careful.The amount of blackheads and sebum on the nozzle is astonishing. You should expect to use this several times before you've completely cleared your pores of blockage and grime. Using it after a shower or after having a hot cloth on your face is a good idea. My wife and I also discussed that using a pore strip to take the plugs out of the pores, then using the vacuum would be a good combination and would give a deeper clean than either one by itself.On the wish list would be usb-c charging, but we can't always have everything.So glad we bought this one instead of the much more expensive one that the catalogs have, I can't imagine how it could be better.",0,1
102,102,1,"Didn't do much in removing blackheads. It did leave my face with bruises even though I had it on the lowest setting and was very careful. Also, even when I turn it off, the suction continues so I had to slide it off my face which left a line of bruises.",0,0
103,103,1,"I purchased this as a Christmas Gift for my boyfriend and while I began my Christmas wrapping, I felt curious to check the item and sure enough, it’s missing pieces! I was giving the suction tool with two of the interchangeable heads, but was missing a charger and the other 2 head pieces! I’m so disappointed!",0,0
104,104,1,"I've had blackheads on my nose ever since I was a young teen and thought I finally found the tool to help remove them, but sadly wasn't the case. This tool removed the tiniest amount of dead skin (that could be removed by using a washcloth) and nothing more. It didn't remove a single blackhead -- and considering that's the name of the tool, it should have at least helped a little. I followed the directions and opened up my pores by using a hot washcloth beforehand, but that didn't help. This was a complete waste of money and I regret purchasing. Planning to return so I can be refunded.",0,0
105,105,5,"This was so easy to use. I’ve never used a pore remover before, so as a rookie, this is a great choice. The directions were very clear! I don’t have a very heavy black head presence, but I can see the difference on my nose from just one use! I plan to use this product on a weekly basis to see what happens!",0,1
106,106,1,"This thing, even when on the lowest setting, left bruising and blood all over my face. I followed the directions and didn’t hold it in any place for more than one second. To top it off, it took out no blackheads.",0,0
107,107,4,"Steamed my face, used exfoliating scrub, and dried face before using product to open pores. The suction power is strong, the 4 fittings you get really you only need 2 which is the fine lines oval fitting and the large. Small fitting is about same size as the oval, and the exfoliating fitting doesn't really exfoliate. Charger does not come with a plug only microusb cord.As for how well the product works, it will get rid of potential blackheads and white heads that have started forming, as well as some small shallow black heads pretty well. It should be looked at more of a preventative measure, I've had blackheads on my nose that keep popping back up after I get all the oils out, this product is good for once I get all the blackheads cleaned, they can keep them away with 2 times a week usage rather than having to push them out myself possibly causing damage to my skin and provoking new pimples.Too long didn't read? Worth the price to add to your skincare routine to keep blackheads away and unclog shallow pores, just don't expect it to clear all your white heads and blackheads.",0,1
108,108,5,"I have wanted one of these forever, but couldn't justify some of the prices I came across. I clicked on a random Facebook post about 30 things you'd didn't know you needed and... here we are.I have oily skin and have suffered from acne, black heads and HUGE pores for most of my life. Very little has improved any of these issues until a major diet change. Still, the black heads and huge pores remained an issue. While they weren't obvious from afar, they were super noticeable to me. I exfoliated and steamed my face before the first use and was amazed at what it removed. It wasn't as gross as I expected, but there was also a little learning curve/need to experiment. I've had this just a couple days short of a month and am obsessed. I use it about three times a week and have noticeable improvements to my pore size. It's night and day.I've recommended this to my sister and a couple of friends and they are also happy with their purchase. The battery lasts for many uses and once you get the hang of it, you'll be thrilled with your results.",0,1
109,109,5,"I used this the other night on my teenage son’s face because he’s got his dad’s huge pores and well he’s a teenage boy to boot. I figured even if it got a few blackheads cleaned up it would look better and hopefully be less painful that one of those metal hand ones, it would be a winner. But gosh I couldn’t believe how much stuff came out. I really wish we had gotten pictures but I had just put my phone on the charger and he flat out refused to take pictures because “someone could see”, teenage boys :eyeroll. And lucky me he says I get to do it on the regular too.",0,1
110,110,4,Wow bought this for my 15 year old who has pretty clear skin except for her nose ! And it really worked immediately removed a lot of the small blackheads on her nose ! Has great suction ! It definitely loosen all the junk off ur skin . Then I read that u can use it on fine lines ! I had very small lines on my forehead so I tried it and it smithed my forehead out ! Love this machine best 30 dlls I’ve spent in awhile ! Get it u won’t regret it !,0,1
111,111,3,Make sure you are able to move it around quickly.,0,0
112,112,5,"I’m actually writing a paper for my college class on this product! I am reviewing it for my English composition class and I realized I never gave this a proper review. I love this product I use it either every week or every two weeks. It has changed my life I don’t need to go searching for a new face products to wash all over my face because I have this. I have gotten smart and I use it correctly I don’t use it like these other people, That leave one star reviews. I was not paid to make this review either. I am just tired of spending money on face washes in facemask that don’t work. I use this on my nose, middle T zone, chin, because those are my problem areas on and it works!!! it’s not the perfect machine but I’m obviously not the perfect person because I have dirty skin I guess!😅❤️",0,1
113,113,5,"Wow, i have been skeptical about getting one of these pore vacuums but let me tell you about it.It works so well, it will get all the gunk and built up residue from your pores.This is amazing and i am so happy with my purchase. Just be careful, the suction is really really powerful.I use the first level and it works perfectly. dont keep it on one spot for to long at a high speed or you will get a mark (like a hicky on your face) lol but it goes away within a couple of days.overall i am very pleased with this product :) thank you",0,1
114,114,5,I had been thinking for a while about how much I’ve neglected taking care of my skin since being a mom and how I wanted to do facials at least once a week like I used to. I don’t have sensitive skin but I do have oily skin in the Tzone area. My nose and under my lips area is where the white heads and oils grow and I usually sometimes squish the gunk out. This product came to my mind and I decided to purchase it. I was skeptical due to the reviews but there was more good than bad reviews so I decided to go with it. Purchased this item Monday and it arrived Tuesday and I just did my facial as I type (Wednesday) . It came charged so I didn’t have to charge it and it worked wonders. So much gunk came out of my tzone area and I felt really refreshed after. I used 3 out of the 4 suctions provided and I took my time. Use the suction at your own speed and adjust as necessary. I just did an 100$ facial at home with just a few simple products that I had already.,0,1
115,115,5,"So great, so gross! I was 100% skeptical about this product. But boy, does it deliver! Wash your face then get a steamer or hot, wet cloth. Then follow the directions, carefully. I recommend starting at the lowest setting and using it minimally because you can bruise yourself (like a faint hickie) pretty easily. I did it to my chin the first time I used it on 2 bars! So be careful! It’s great though, but make sure your face it moist or it pulls.",0,1
116,116,3,"I have a pretty oily face and lots of blackheads on my nose, so I was looking forward to this vacuum. While it did work exceptionally (see picture, ridiculous amounts of oil sucked out), and got out almost all my blackheads, it was quite painful even at low suction power settings. It was leaving painful red marks on my face for hours after use because it was just so strong. I still use it from time to time but I wish it was just less painful, maybe by rounding out the edges of the suction tip. Otherwise it’s a very effective product and will definitely keep your face clean.One thing to note, don’t use the gray massager tip (feels like a rough rock) because it’s actually been proven to cause micro tears in the skin, which could end up doing more damage than good. If you do insist on using it, use a light suction.",0,0
117,117,5,"I bought two of these as gifts for daughters--one a teen and the other college age. They chose this brand after watching several video and reading reviews of the various models available. They say the blackhead vacuum remover is helpful in removing dead skin, grease, makeup, and the blackheads too. The included tips with adjustable suction level are helpful. The device is convenient because it is rechargeable (lithium battery is good) with a visual LED display, and portable. It was also packaged in a box that can be used as storage too. They have only used the devices for a couple of months, so I cannot review the durability of the product at this time. However, it works as stated so far.",0,1
118,118,5,"Can not believe the stuff this pulled out of my face, using this made me realize I'm wasting money on other products when this thing showed me what it could do after cleaning my face and it feeling so clean. WTF was my first thought after sliding this down my nose, I could see the blackheads being pulled out from under the skin and clinging to the nozzle. After a Qtip clean I was amazed at how much stuff was being sucked out of my skin. This product will make you ponder how clean your face really is.",0,1
119,119,1,"Completely useless. It sucks all oils from your skin and makes it dehydrated, and it never removes any bleackheads",0,0
120,120,1,"AFTER FIVE USES: THE PRODUCT HAS COMPLETELY STOPPED WORKING!!! The light comes on, it charges, but nothing...I waited for this product with more excitement than I care to admit.I used it right away with the large head and although the instructions say to move upward, it is extremely painful.Moving the product downward is less painful and does remove some ""stuff"", it leaves skin red, and swollen which required ice to alleviate. A couple of days later, my nose was peeling and the flakes were terribly embarrassing.The other heads and lower settings do not produce a result.",0,0
121,121,3,"Not as powerful and effective as I had hoped, but honestly I just got it for enjoyment. I definitely see the best results when using it after I get out of the shower and my pores are open and pliable. I also tried to use it on my brother who has awful blackheads and it didn’t do much. Maybe it is coincidental thag I have started to notice my pores looking larger after I have used it, so I will refrain from assuming and accusing, maybe I am just more aware since I have started using this. I definitely won’t swear by this device, but it’s fun to use.",0,0
122,122,5,I have always had really bad skin since adolescence. I have tried the charcoals masks and a ton of other poor cleaning products and I love this!! Do read instructions and start out with the least amount of suction first. Overall I love this pore Vacume!!,0,1
123,123,5,"I used this tool a few times before writing the review to make sure I give a comprehensive feedback.I have small pores and want to get rid of blackheads. I've been using nose pore strips for awhile once per week, and while they clean most of my pores, there is always a bit left. That's why I decided to use this tool and I wasn't disappointed. I use the smallest round attachment and the speed 2-4, depending on how deep my pores are. Be careful not to stay on the same area for longer than ~3s since it can cause bruising - the suction is strong! I am very happy with the results when I use this tool first and then a nose strip for a final touch. I now do it every 10-14 days since there is a less need to do it compared to just nose strips.",0,1
124,124,1,"Read the reviews and maybe had greater expectations than I should have. I don't know how this worked with so many others, maybe my skins not that bad afterall but it literally didn't suck anything out at all! How people are getting bruised or red faced, I have no idea. Suction is not very powerful at all even at the highest setting. Didn't work even a little bit for me.",0,0
125,125,5,"I was pretty excited to try this out, once it was delivered. I’m pleased to say this pore vacuum is STRONG! It cleaned up the blackheads I’ve been trying to get rid of for quite some time, in the crease on my nose. Both sides are cleared up. It comes with 4 heads of different sizes, and shapes. It has a rechargeable battery and seems to be built very well! It was well worth the money, and wouldn’t hesitate buying another one in the future! This will definitely be a tool in our cabinet for quite some time! Needless to say, I’m VERY IMPRESSED with the product!",0,1
126,126,4,"Overall I like this product. I use it once a week, after my shower. It's gross but also pleasing to see the gunk it's collected. (ew) The battery charge that it came with was at about 75% of a charge and has lasted a month. I just charged it and it's just like a cell phone, shows the amount of juice left. It comes with multiple attachments but I use the same 2. There is an instruction book on how to use it. If I had to pick one thing I didn't like about it, it would only be that I have trouble sometimes with the intensity. I try to keep it as low as possible because I have sensitive skin. It's never left a ""hickey"" mark because I don't hold it longer than 3 seconds in one spot. I will use it on my nose twice, though. Overall, I recommend you check it out.",0,1
127,127,5,"This product is really awesome! I just got it, my first time using it today, it worked really well. I'm satisfied! I read some other reviews which were bad and I thought to myself... If it works on me it should work on other. I personally dont think other ppl followed directions. To avoid bruising you have to move it around. My first time use you pretty much figure out what setting works for you. Common sense tells me of course you're going to be red for a little while, which I don't mind... Means its working. My face looks clearer right after use and even the next day. I highly recommend for those with acne issues especially on the nose area..",0,1
128,128,5,"Been wanting to try this but was very hesitant to buy it. So glad I did! I have been having issues with black heads and white heads although over all my skin is very clear I do have problem areas on the side of my face a little past my cheeks. Its hard to see the part of my face in the mirror but can always feel little bumps or when I take a picture up close I can see them a little better. But let me tell you after just one use of the black head remover you could see all the nasty grime coming out of my face. Be careful, because I did get a little carried away and ended up with a red face but it did go away the next day but it was definitely worth it! I can already see I bug difference from how the side of my face feels",0,1
129,129,3,"UPDATE: While this little device has done more to clear up my skin than any exfoliator, mask, or cleanser... The motor broke down ONE DAY after the 30 day return window smh. Huge bummer. I dont really have a problem with blackheads. I do (did) have oily and clogged pores though, and pretty sensitive skin. The first two days I used it I went super light and fast over my face with the larger of the suction heads. After no bruising or irritation occurred I decided to go ahead and break out the small circular head and take my time combing my problem areas. I. AM. SHOOK. I’ve never had “glowing” skin before, thought that was just a BS marketing term, but when I woke up the next morning “glowing” is the only word that fit how I looked. It’s incredible. I don’t know why took me so long to make this purchase",0,0
130,130,5,"I absolutely love my blackhead remover! My skin has improved significantly since I started using it! It’s very easy to use and does an excellent job at removing dead skin and whiteheads! It used to take me over an hour to do a facial; however, now I can do my facials in only a fraction of that time.There are 4 different detachable tips that serve different functions (massage and exfoliate, suction and skin tightening, cleaning pore, and smooth fine lines). And because the tips are detachable, it’s easy to clean them; I just pull them off and wash them with soap and water, or if I’m feeling lazy, I’ll run a cotton swab with alcohol over the tip.This device makes the facial process soooo much easier and even enjoyable! I actually look forward to using this thing lol the suction is fantastic! There are about 5 levels of suction which is really nice. I recommend starting on a lower level and then slowly increasing the suction from there because the highest level of suction is EXTREMELY strong. I also recommend using this device after a shower or bath because then it’s much easier to extract whiteheads once your skin has been softened.I also like that it collects all of the whiteheads and dead skin as you move it across your face; this makes it possible to extract whiteheads so much easier and faster! And last but not least, I have noticed significant improvements in my skin!! My face is so much clearer and my pores are much smaller.",0,1
131,131,5,"I saw a lot of videos on this device and decided to give it a try.I think we’ve all seen the instagram ads where it squeezes out all of the blackheads on their nose and how much has been cleaned out.I saw youtubers who got bruised by the device also.My experience;Although at first it does hurt a little bit because of the suction power. It does do a good job overall. My nose was extremely red, but in the morning the redness went away. After just a couple of days using it every night I feel my nose feels smoother and it has helped my black heads. I believe this product is not an instant fix like you see in the ads; you have to repeatedly use it routinely in order to see any results.",0,1
132,132,5,"This little device surprised me! I saw a write up on it online and thought it might be helpful since I have very oily skin :-/I ordered it and it arrived in a handy magnetic/closure case that I can easily store away. See my photos of the unboxing. Do read the instructions in the box and other reviews on Amazon to get tips and best practices for this. The suction power is strong enough for me just on the first setting (there are 4 levels of suction). Perhaps I’ll get up to the other levels, but I’m happy with the results of the first level of suction.The device is easy to charge, to turn on, and to set the level of suction. Test it on your finger to get a sense of the suction before applying it to your face. As I used the device, the oil and blackheads that came out were truly ewwww. I had to use a couple of qtips to clean the gunk from the inside of the blue suction tip. I’m glad I did this treatment.I do recommend you use a hot washcloth on your face to relax the pores before treatment and then a cold washcloth after treatment to calm the skin.I’ll recommend this to my friends!",0,1
133,133,5,"This product is the real deal! I was hesitant in buying at first due to some reviews saying that this product doesn’t work, however, the first day I got it in the mail I tried it and holy guacamole the amount of crap that came out of my face. You have to be careful because the suction is powerful. I would recommend leaving it in the lowest setting possible and you should be fine. If you don’t, your face will definitely have bruises so please be careful. Yes, your face will be red for like 24 hours but it is so worth it. When I woke up the next day, my face was so much brighter and smooth. I have a steamer that I used right before using this product to make sure my pores were nice and open and I had no issues removing lots of white heads and blackheads. This is definitely worth the buy. Highly recommend!!!",0,1
134,134,5,"First of all, than you for making this product and it is very easy to use and saves my time to go to salon every month. Follow the instructions in the manual that will help a lot on how to use it. Do not use more than 2 seconds at one spot otherwise it will leave a red mark for few hours. It is mention in manual but since I have sensitive skin i did it for 2 seconds and my skin got soft the next day, feels nice and clean too. The suction power is very amazing, it cleans your skin. It will remain the pores but i used tonner to close it the pores. Best time to use the blackead remover is after shower. I would definitely recommend for this product to buy next time.",0,1
135,135,5,"The product works really great. you can see the blackheads, oils, and dead skin in the tip. You should first test out which intensity is right for you. I tried it on 5 and it was a bit much for my skin, ended up with small hickies and had redness in a lot of areas, so next time ill try it on 3. After I was done and washed my face I waited an hour or two for my skin to calm and I could immediately see a difference from before. Id totally recommend this just be careful with the settings and don't leave the suction in one spot just drag it lightly over the skin. Helps a lot too to exfoliate and open up your pores before using this,",0,1
136,136,1,Read the instructions but this product flat out doesn't work. Really makes me question how this product got such a good rating....,1,0
137,137,5,"I use it after a shower while my face is still wet and it sucks out all the blackheads on my nose. I don’t think you’re really supposed to use it on pimples, but I have and it sucks out all the junk and leaves a little bleeding but I have noticed that my blemishes clear up faster after sucking out all the junk from them. Also, I have noticed that after using it a few times, my pores are smaller. Cool invention! It’s not very loud and it doesn’t really irritate my skin. It leaves my skin a little bit red for maybe 20 minutes. I use it at night so by morning, I have smaller pores and cleaner looking skin.",0,1
138,138,3,"The product seems to work ok, however the description clearly states it comes with 4 DIFFERENT heads and mine arrived with 2 large and 2 oval heads that are the same. The small and exfoliating heads are missing. See the following:Small circular hole head with gentle suction is suitable for sensitive skin area.Large circular hole head with strong suction is perfect for T zone to remove stubborn blackhead, whitehead.Oval hole head with micro pulling effect that smooths areas with fine lines including corners of eyes and mouths.Dead skin exfoliation head with high adsorption for exfoliating keratin and dead skin.",0,0
139,139,5,"I just received this blackhead remover. Great packing, nothing broken. Very strong suction (but adjustable), great instruction book which covered all the questions- where to begin on face and which direction to pull towards. It will leave some redness and tingling to skin which is understandable because of blood circulation but they also inform you that it will go away from half an hour to 24 hours. Depending on your skin. Overall I love this new facial gadget. Although it did not remove the deeper blackheads on the first time it did however, bring them to the surface. I would definitely recommend this product.",0,1
140,140,5,"If you're like me, you've tried every Biore nose strip, clay mask, Blackhead scrub, and cleanser under the damn sun to get a clear acne-free face! You've probably sent at least $200 in any number of combination of this for the course of your life since Highschool, if not more! THIS ONLY COSTS $27.99 AND I COULDN'T LOVE IT MORE!I've even bought other company types of Blackhead suckers. THEY SUCK!!!! THEY HAVE ZERO POWER! I literally threw it in the trash because trash belongs in trash!I've ALWAYS had acne and blackheads since highschool! I have really oily red skin 3/4ths of the year! This won't fix my red skin, but it cuts ALMOST ALL the oil from my face! That's more than I ever thought I'd get, honestly. I'm so skeptical of beauty products, I found success in DYI-ing most of my own.But using it for months had a HUGE impact on my face! I cut back using it to only twice a week! Hardly more than a fingernail came off my face since then. And it started as off as a LOT more. At least 4 cotton swabs worth. Gross.But it sucks out more than oil and blackheads. It sucks out dead or peeling skin! So if my face does get dry enough in winter to start peeling, it's totally gone! I can use foundation for my blotchy skin!Sadly, after my sucker broke on a flight, the oil returned to my face like 10 fold. I can't wait to buy one again when I return!This is perfect for using during the shower! (Don't stand in water or get it wet though!!)",0,1
141,141,1,Gave me the worse purple bruise on my face,0,0
142,142,2,"Very disappointed in this product. Based of the reviews thought it would work. Suction is not that powerful, exfoliated and used a hot rag to open up the pores and nothing. Waste of money....I guess when I opened the box there’s a $15 give card waiting for you if you write them a 5-Star review....I should have known better now.",0,0
143,143,5,"I have seen this advertised on social media and it looked soooo satisfying to use and of course get my pores clean! I don’t have terrible pores, but I also convince my husband to let me use it on him and it worked great. I was scared to use the suction too hard due to some of the other reviews so I started out on 2 or 3 which did get some out, but next time I’ll probably try 4. Make sure to read the instructions! The only minor annoying thing is the charging light is very bright so it lights up the whole bathroom. I just put a piece of electrical tape over it and problem solved!",0,1
144,144,5,"Who knew there was so much ""ick"" in your skin? This little device was so inexpensive, but I feel like I just got a quality, spa facial. I highly recommend. Well worth the price.",0,1
145,145,5,"I can't believe how well this worked on my face. I wish I had gotten one sooner , I have alot of dry skin build up and some blackheads that have been there for months or longer that I dont see now and my face feels smoother from using the interchangeable head with the metal on it (my fav one) I also love the box it came in bc I can keep it safe and organized in it and it has an easy open magnetic hinge like door on it. Also the recharge was fast and it's still has a full charge using it daily for over a week now. The only thing I can say could use improvement is the other interchangeable heads need a wider edge so they would be less abrasive but overall this has helped improve the look and feel of a tired mom's face so it gets five stars from me.",0,1
146,146,5,"So, I have been looking into purchase one of these for some time to save my sensitive skin from my wife's razor blade finger nails who loves to hurt me while picking my face. I finally broke down and since there are much more expensive options, I decided to be budget conscious and get this thinking it was entry grade and I could return it if I was dissatisfied. Well, this thing is a powerhouse and comes with many interchangeable heads and a nice LED screen to show power levels and battery indicator. If you have been looking into a suction device for exfoliating then this will work.",0,1
147,147,5,"My nose has always been very greasy, and I have so many blackheads it looks like I have freckles. Usually I pop them with a metal tool or use pore strips, but neither of those work very well and they leave my nose red and irritated. IU bought this, and it was so wonderful I told my whole family about it and they each got one for themselves. Super easy to use, the battery lasts forever, and the suction power is strong enough to suck out all the nastiness and soft enough it doesn't make your nose bleed or leave it irritated. I use it at night and in the morning when I wake up the redness is gone and so are all my blackheads! And the level of grease on my face has gone way down. I highly recommend this product!",0,1
148,148,5,"It works! But please remember there are manufacturer instructions for a reason... if you don’t follow, you may not get the results you hope for. It worked best on my chin and creases of my nose since there is more skin there. The bridge of my nose was difficult due to there not being enough skin for the suction cap to grab onto. Simple fix! Just push skin over from the other side with your free hand 😊 I would advise to heed the manual’s suggestions of placing a warm cloth for 5 minutes on skin before use and rinsing with cold water afterwards. The warm cloth allows the pores to open so there’s something to grab onto when you suction. The cold water closes those same pores so more bacteria doesn’t get in and it also stops any swelling that may be occurring. I would also suggest small strokes as opposed to leaving the device in the same place for too long to prevent bruising... but this is in the manual as well. Follow directions and your skin will be clear, smooth and tight!",0,1
149,149,1,"This did not work for me at all. It didn’t suck out a single pore, but totally left my skin damaged. Disappointed.",0,0
150,150,5,"This pore cleaner has different heads and strong but adjustable suction that helps balance its ability to pull junk out of your skin and to not make your skin overly red or irritated. I had a few of these for blackheads on my nose and forehead. And gosh this had got some immense suction compared to any other I have used. Also it works great in getting rid of all the dead skin and oils on my nose and forehead. It pulls out my dirty stuff from my pore very quick and leaves my skin clean after all, easy to take for travel as well, just you need to be careful with the level because power quite strong need to try and start from level Normal. This works so wonderfully. I just slide it down my nose to suck up all the yucky pore stuff.",0,1
151,151,1,This left bruises on my face. People looked at my face then over at my husband when I went out in public. There was also a coupon (quid pro quo) for leaving a perfect review. The validity of this method needs reviewed by the Federal Trade Commission as it leads to false advertising. In the medical field; when there is bruising on a patient - it is taken very seriously. When a medical device (or any technology) causes bruising: it is reviewed thoroughly through a number of different legal divisions and documented well. The FDA needs to review the validity and safety of this device as well.,1,0
152,152,5,This was super easy to use! I’ve used it twice so far. The first time right out of the box because I was anxious to try it. The second time I showered and applied a hot rag to my face to open my pours. I was too nervous to try the highest setting even though I have oily skin. The second setting alone was enough to pull out crazy amounts of dirt from my pours. Follow the directions and use this with very open pours. I didn’t experience any swelling or redness. I dragged it across my face as instructions recommend and my blackheads are waaaaayyyyy less! I can’t wait to see how long term use helps my pours. I highly recommend this product.,0,1
